YT_Video_ID,file_name,start_time,end_time,label
hS8BsP3sRf4,SB_WILTY_EP35_truth3,2:22,2:26,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth4,3:20,3:24,truth
hS8BsP3sRf4,SB_WILTY_EP35_lie1,5:32,5:39,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie2,5:44,5:49,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie3,6:24,6:29,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie4,7:12,7:17,deception
hS8BsP3sRf4,SB_WILTY_EP35_truth5,8:39,8:43,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth6,8:53,8:58,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth7,9:01,9:08,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth8,9:25,9:31,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth9,9:37,9:46,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth10,9:48,9:56,truth
hS8BsP3sRf4,SB_WILTY_EP35_truth11,10:58,11:04,truth
hS8BsP3sRf4,SB_WILTY_EP35_lie5,11:47,11:52,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie6,12:05,12:09,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie7,12:12,12:16,deception
hS8BsP3sRf4,SB_WILTY_EP35_lie8,12:52,12:57,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie1,0:26,0:34,deception
OfRZO8-H-Sg,SB_WILTY_EP36_truth1,0:40,0:45,truth
OfRZO8-H-Sg,SB_WILTY_EP36_lie2,0:49,0:55,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie3,1:06,1:14,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie4,1:22,1:28,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie5,1:48,1:52,deception
OfRZO8-H-Sg,SB_WILTY_EP36_truth2,2:43,2:52,truth
OfRZO8-H-Sg,SB_WILTY_EP36_lie6,3:55,4:03,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie7,4:15,4:19,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie8,5:03,5:11,deception
OfRZO8-H-Sg,SB_WILTY_EP36_lie9,5:18,5:22,deception
OfRZO8-H-Sg,SB_WILTY_EP36_truth3,7:23,7:30,truth
OfRZO8-H-Sg,SB_WILTY_EP36_truth4,7:43,7:53,truth
OfRZO8-H-Sg,SB_WILTY_EP36_truth5,8:35,8:40,truth
OfRZO8-H-Sg,SB_WILTY_EP36_truth6,8:42,8:48,truth
loPuU_k3FT0,SB_WILTY_EP37_lie1,1:41,1:48,deception
loPuU_k3FT0,SB_WILTY_EP37_lie2,2:07,2:12,deception
loPuU_k3FT0,SB_WILTY_EP37_lie3,3:05,3:11,deception
loPuU_k3FT0,SB_WILTY_EP37_lie4,3:15,3:21,deception
loPuU_k3FT0,SB_WILTY_EP37_lie5,3:36,3:41,deception
loPuU_k3FT0,SB_WILTY_EP37_lie6,3:43,3:50,deception
loPuU_k3FT0,SB_WILTY_EP37_truth1,4:59,5:03,truth
loPuU_k3FT0,SB_WILTY_EP37_truth2,5:06,5:13,truth
loPuU_k3FT0,SB_WILTY_EP37_truth3,5:21,5:25,truth
loPuU_k3FT0,SB_WILTY_EP37_truth4,5:34,5:42,truth
loPuU_k3FT0,SB_WILTY_EP37_truth5,5:57,6:01,truth
loPuU_k3FT0,SB_WILTY_EP37_truth6,6:16,6:20,truth
loPuU_k3FT0,SB_WILTY_EP37_truth7,8:11,8:15,truth
loPuU_k3FT0,SB_WILTY_EP37_truth8,9:41,9:46,truth
loPuU_k3FT0,SB_WILTY_EP37_truth9,10:02,10:10,truth
loPuU_k3FT0,SB_WILTY_EP37_truth10,10:17,10:21,truth
loPuU_k3FT0,SB_WILTY_EP37_truth11,10:27,10:34,truth
loPuU_k3FT0,SB_WILTY_EP37_truth12,10:36,10:43,truth
loPuU_k3FT0,SB_WILTY_EP37_truth13,11:06,11:18,truth
loPuU_k3FT0,SB_WILTY_EP37_truth14,12:39,12:47,truth
loPuU_k3FT0,SB_WILTY_EP37_lie7,12:51,12:58,deception
loPuU_k3FT0,SB_WILTY_EP37_lie8,13:07,13:11,deception
NY3AyfzPJ1s,SB_WILTY_EP38_lie1,0:33,0:40,deception
NY3AyfzPJ1s,SB_WILTY_EP38_lie2,1:27,1:32,deception
NY3AyfzPJ1s,SB_WILTY_EP38_truth1,2:19,2:24,truth
NY3AyfzPJ1s,SB_WILTY_EP38_truth2,3:33,3:40,truth
NY3AyfzPJ1s,SB_WILTY_EP38_truth3,6:45,6:59,truth
NY3AyfzPJ1s,SB_WILTY_EP38_lie3,8:59,9:03,deception
NY3AyfzPJ1s,SB_WILTY_EP38_lie4,9:10,9:22,deception
NY3AyfzPJ1s,SB_WILTY_EP38_lie5,10:31,10:42,deception
NY3AyfzPJ1s,SB_WILTY_EP38_lie6,11:42,11:48,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie1,1:12,1:19,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie2,1:49,1:55,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie3,2:09,2:15,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie4,2:17,2:21,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie5,2:39,2:44,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie6,2:57,3:01,deception
HpM8HbO6KVQ,SB_WILTY_EP39_lie7,3:25,3:29,deception
HpM8HbO6KVQ,SB_WILTY_EP39_truth1,5:45,5:50,truth
HpM8HbO6KVQ,SB_WILTY_EP39_truth2,6:06,6:14,truth
HpM8HbO6KVQ,SB_WILTY_EP39_truth3,6:16,6:21,truth
HpM8HbO6KVQ,SB_WILTY_EP39_truth4,6:56,7:02,truth
HpM8HbO6KVQ,SB_WILTY_EP39_truth5,7:04,7:09,truth
7aahLFGgU4s,SB_WILTY_EP40_lie1,0:17,0:24,deception
7aahLFGgU4s,SB_WILTY_EP40_lie2,0:46,0:54,deception
7aahLFGgU4s,SB_WILTY_EP40_lie3,0:56,1,deception
7aahLFGgU4s,SB_WILTY_EP40_lie4,1:23,1:36,deception
7aahLFGgU4s,SB_WILTY_EP40_truth1,2:36,2:43,truth
7aahLFGgU4s,SB_WILTY_EP40_truth2,2:54,3:03,truth
7aahLFGgU4s,SB_WILTY_EP40_truth3,3:11,3:20,truth
7aahLFGgU4s,SB_WILTY_EP40_lie5,6:25,6:29,deception
7aahLFGgU4s,SB_WILTY_EP40_lie6,6:47,6:54,deception
7aahLFGgU4s,SB_WILTY_EP40_lie7,7:05,7:09,deception
7aahLFGgU4s,SB_WILTY_EP40_lie8,8:09,8:18,deception
7aahLFGgU4s,SB_WILTY_EP40_lie9,8:33,8:39,deception
7aahLFGgU4s,SB_WILTY_EP40_lie10,9:43,9:50,deception
7aahLFGgU4s,SB_WILTY_EP40_lie11,10:33,10:37,deception
paKvWxTNl_w,SB_WILTY_EP41_lie1,1:53,1:57,deception
paKvWxTNl_w,SB_WILTY_EP41_lie2,3:02,3:07,deception
paKvWxTNl_w,SB_WILTY_EP41_lie3,3:44,3:52,deception
paKvWxTNl_w,SB_WILTY_EP41_lie4,3:55,4:02,deception
paKvWxTNl_w,SB_WILTY_EP41_truth1,5:45,5:54,truth
paKvWxTNl_w,SB_WILTY_EP41_truth2,7:07,7:11,truth
paKvWxTNl_w,SB_WILTY_EP41_truth3,11:03,11:10,truth
paKvWxTNl_w,SB_WILTY_EP41_lie5,11:16,11:24,deception
paKvWxTNl_w,SB_WILTY_EP41_lie6,11:33,11:38,deception
paKvWxTNl_w,SB_WILTY_EP41_truth4,11:59,12:06,truth
paKvWxTNl_w,SB_WILTY_EP41_truth5,13:29,13:33,truth
paKvWxTNl_w,SB_WILTY_EP41_lie7,14:16,14:22,deception
paKvWxTNl_w,SB_WILTY_EP41_lie8,14:49,14:55,deception
paKvWxTNl_w,SB_WILTY_EP41_lie9,15:26,15:32,deception
paKvWxTNl_w,SB_WILTY_EP41_lie10,15:59,16:03,deception
paKvWxTNl_w,SB_WILTY_EP41_lie11,16:21,16:31,deception
paKvWxTNl_w,SB_WILTY_EP41_lie12,17:01,17:09,deception
paKvWxTNl_w,SB_WILTY_EP41_lie13,19:29,19:33,deception
paKvWxTNl_w,SB_WILTY_EP41_lie14,20:54,20:59,deception
paKvWxTNl_w,SB_WILTY_EP41_lie15,22:15,22:23,deception
WY76L0DtaIU,SB_WILTY_EP42_truth1,1:38,1:46,truth
WY76L0DtaIU,SB_WILTY_EP42_truth2,2:13,2:17,truth
WY76L0DtaIU,SB_WILTY_EP42_truth3,2:21,2:28,truth
WY76L0DtaIU,SB_WILTY_EP42_lie1,4:31,4:38,deception
WY76L0DtaIU,SB_WILTY_EP42_lie2,4:57,5:04,deception
WY76L0DtaIU,SB_WILTY_EP42_lie3,6:27,6:31,deception
WY76L0DtaIU,SB_WILTY_EP42_truth4,7:28,7:32,truth
WY76L0DtaIU,SB_WILTY_EP42_truth5,7:40,7:45,truth
WY76L0DtaIU,SB_WILTY_EP42_truth6,7:56,8,truth
WY76L0DtaIU,SB_WILTY_EP42_truth7,8:03,8:07,truth
WY76L0DtaIU,SB_WILTY_EP42_truth8,8:32,8:37,truth
WY76L0DtaIU,SB_WILTY_EP42_truth9,8:42,8:48,truth
WY76L0DtaIU,SB_WILTY_EP42_truth10,9:19,9:23,truth
WY76L0DtaIU,SB_WILTY_EP42_truth11,9:58,10:02,truth
WY76L0DtaIU,SB_WILTY_EP42_truth12,12:18,12:26,truth
WY76L0DtaIU,SB_WILTY_EP42_lie4,12:33,12:40,deception
WY76L0DtaIU,SB_WILTY_EP42_lie5,12:47,12:55,deception
WY76L0DtaIU,SB_WILTY_EP42_lie6,13:22,13:31,deception
WY76L0DtaIU,SB_WILTY_EP42_lie7,13:36,13:40,deception
WY76L0DtaIU,SB_WILTY_EP42_lie8,13:43,13:48,deception
WY76L0DtaIU,SB_WILTY_EP42_truth13,15:44,15:48,truth
WY76L0DtaIU,SB_WILTY_EP42_truth14,16:18,16:30,truth
WY76L0DtaIU,SB_WILTY_EP42_lie9,17:14,17:25,deception
WY76L0DtaIU,SB_WILTY_EP42_lie10,18:17,18:25,deception
WY76L0DtaIU,SB_WILTY_EP42_truth15,21:03,21:09,truth
WY76L0DtaIU,SB_WILTY_EP42_truth16,21:41,21:45,truth
WY76L0DtaIU,SB_WILTY_EP42_truth17,22:13,22:17,truth
WY76L0DtaIU,SB_WILTY_EP42_truth18,22:32,22:37,truth
WY76L0DtaIU,SB_WILTY_EP42_lie11,23:27,23:35,deception
WY76L0DtaIU,SB_WILTY_EP42_lie12,23:57,24:06,deception
WY76L0DtaIU,SB_WILTY_EP42_lie13,24:09,24:13,deception
WY76L0DtaIU,SB_WILTY_EP42_lie14,24:17,24:21,deception
WY76L0DtaIU,SB_WILTY_EP42_lie15,25:23,25:39,deception
WY76L0DtaIU,SB_WILTY_EP42_lie16,25:52,25:56,deception
WY76L0DtaIU,SB_WILTY_EP42_lie17,25:59,26:03,deception
WY76L0DtaIU,SB_WILTY_EP42_lie18,26:36,26:41,deception
WY76L0DtaIU,SB_WILTY_EP42_lie19,27:02,27:06,deception
d4QYhPWCC4M,LS_WILTY_EP1_truth1,1:48,1:53,truth
d4QYhPWCC4M,LS_WILTY_EP1_truth2,2:31,2:34,truth
d4QYhPWCC4M,LS_WILTY_EP1_truth3,4:14,4:19,truth
d4QYhPWCC4M,LS_WILTY_EP1_truth4,4:33,4:36,truth
d4QYhPWCC4M,LS_WILTY_EP1_truth5,5:46,5:51,truth
d4QYhPWCC4M,LS_WILTY_EP1_lie1,6:39,6:43,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie2,7:16,7:21,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie3,7:23,7:28,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie4,14:06,14:10,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie5,14:26,14:32,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie6,15:44,15:51,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie7,16:38,16:43,deception
d4QYhPWCC4M,LS_WILTY_EP1_lie8,19:08,19:18,deception
d4QYhPWCC4M,LS_WILTY_EP1_truth6,23:07,23:14,truth
d4QYhPWCC4M,LS_WILTY_EP1_truth7,23:33,23:38,truth
d4QYhPWCC4M,LS_WILTY_EP1_lie9,24:30,24:34,deception
d4QYhPWCC4M,LS_WILTY_EP1_truth8,25:55,25:58,truth
ql3yoGIBlOw,LS_WILTY_EP2_truth1,2:03,2:08,truth
ql3yoGIBlOw,LS_WILTY_EP2_lie1,6:30,6:34,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie2,6:47,6:51,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie3,14:28,14:32,deception
ql3yoGIBlOw,LS_WILTY_EP2_truth2,14:39,14:44,truth
ql3yoGIBlOw,LS_WILTY_EP2_lie4,14:52,14:56,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie5,15:24,15:28,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie6,16:25,16:33,deception
ql3yoGIBlOw,LS_WILTY_EP2_truth3,17:30,17:34,truth
ql3yoGIBlOw,LS_WILTY_EP2_truth4,17:45,17:48,truth
ql3yoGIBlOw,LS_WILTY_EP2_lie7,21:09,21:19,deception
ql3yoGIBlOw,LS_WILTY_EP2_truth5,23:38,23:43,truth
ql3yoGIBlOw,LS_WILTY_EP2_truth6,23:56,24:00,truth
ql3yoGIBlOw,LS_WILTY_EP2_truth7,24:03,24:10,truth
ql3yoGIBlOw,LS_WILTY_EP2_truth8,24:12,24:16,truth
ql3yoGIBlOw,LS_WILTY_EP2_lie8,25:03,25:08,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie9,25:14,25:20,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie10,26:29,26:34,deception
ql3yoGIBlOw,LS_WILTY_EP2_lie11,26:40,26:45,deception
x1aSCd2T13o,LS_WILTY_EP3_truth1,2:30,2:34,truth
x1aSCd2T13o,LS_WILTY_EP3_truth2,4:15,4:21,truth
x1aSCd2T13o,LS_WILTY_EP3_truth3,4:26,4:30,truth
x1aSCd2T13o,LS_WILTY_EP3_truth4,4:32,4:37,truth
x1aSCd2T13o,LS_WILTY_EP3_truth5,5,5:05,truth
x1aSCd2T13o,LS_WILTY_EP3_truth6,5:23,5:31,truth
x1aSCd2T13o,LS_WILTY_EP3_lie1,6:44,6:48,deception
x1aSCd2T13o,LS_WILTY_EP3_lie2,6:59,7:02,deception
x1aSCd2T13o,LS_WILTY_EP3_lie3,7:10,7:15,deception
x1aSCd2T13o,LS_WILTY_EP3_lie4,7:41,7:45,deception
x1aSCd2T13o,LS_WILTY_EP3_lie5,16:15,16:23,deception
x1aSCd2T13o,LS_WILTY_EP3_lie6,19:11,19:15,deception
x1aSCd2T13o,LS_WILTY_EP3_lie7,20:29,20:34,deception
x1aSCd2T13o,LS_WILTY_EP3_truth7,20:58,21:01,truth
x1aSCd2T13o,LS_WILTY_EP3_lie8,22:30,22:37,deception
x1aSCd2T13o,LS_WILTY_EP3_lie9,22:47,22:52,deception
x1aSCd2T13o,LS_WILTY_EP3_lie10,23:03,23:07,deception
x1aSCd2T13o,LS_WILTY_EP3_lie11,24:55,25:00,deception
x1aSCd2T13o,LS_WILTY_EP3_lie12,25:15,25:21,deception
x1aSCd2T13o,LS_WILTY_EP3_lie13,25:23,25:29,deception
x1aSCd2T13o,LS_WILTY_EP3_lie14,26:16,26:24,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie1,1:59,2:04,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie2,2:53,2:58,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie3,4:15,4:19,deception
tEYiXt-gw-g,LS_WILTY_EP4_truth1,6:11,6:16,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth2,7:44,7:53,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth3,12:32,12:37,truth
tEYiXt-gw-g,LS_WILTY_EP4_lie4,12:40,12:46,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie5,13:01,13:05,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie6,13:17,13:22,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie7,14:14,14:20,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie8,14:28,14:33,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie9,14:36,14:41,deception
tEYiXt-gw-g,LS_WILTY_EP4_truth4,14:54,14:57,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth5,15:18,15:21,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth6,18:18,18:26,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth7,21,21:03,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth8,21:30,21:33,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth9,21:35,21:39,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth10,22:22,22:29,truth
tEYiXt-gw-g,LS_WILTY_EP4_truth11,22:49,22:53,truth
tEYiXt-gw-g,LS_WILTY_EP4_lie10,23:42,23:48,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie11,23:54,23:58,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie12,24:02,24:07,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie13,24:16,24:20,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie14,24:30,24:34,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie15,24:56,25:01,deception
tEYiXt-gw-g,LS_WILTY_EP4_lie16,26:54,27:00,deception
n4O2BqU4Gug,LS_WILTY_EP5_truth1,2:20,2:25,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth2,2:54,2:58,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth3,3:04,3:07,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth4,3:38,3:42,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth5,4:22,4:26,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth6,4:43,4:47,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth7,4:48,4:53,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth8,4:57,5:02,truth
n4O2BqU4Gug,LS_WILTY_EP5_lie1,6:15,6:18,deception
n4O2BqU4Gug,LS_WILTY_EP5_lie2,6:48,6:54,deception
n4O2BqU4Gug,LS_WILTY_EP5_lie3,7:12,7:17,deception
n4O2BqU4Gug,LS_WILTY_EP5_lie4,9:04,9:08,deception
n4O2BqU4Gug,LS_WILTY_EP5_lie5,12:16,12:20,deception
n4O2BqU4Gug,LS_WILTY_EP5_truth9,12:58,13:03,truth
n4O2BqU4Gug,LS_WILTY_EP5_lie6,19:03,19:08,deception
n4O2BqU4Gug,LS_WILTY_EP5_truth10,21:57,22:05,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth11,23:42,23:46,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth12,24:38,24:42,truth
n4O2BqU4Gug,LS_WILTY_EP5_truth13,24:50,24:53,truth
n4O2BqU4Gug,LS_WILTY_EP5_lie7,25:30,25:34,deception
n4O2BqU4Gug,LS_WILTY_EP5_truth14,26:33,26:37,truth
n4O2BqU4Gug,LS_WILTY_EP5_lie8,27:32,27:35,deception
Svljl0kN2HE,LS_WILTY_EP6_truth1,2:02,2:05,truth
Svljl0kN2HE,LS_WILTY_EP6_truth2,2:12,2:17,truth
Svljl0kN2HE,LS_WILTY_EP6_truth3,2:48,2:51,truth
Svljl0kN2HE,LS_WILTY_EP6_truth4,2:58,3:04,truth
Svljl0kN2HE,LS_WILTY_EP6_truth5,3:11,3:16,truth
Svljl0kN2HE,LS_WILTY_EP6_lie1,4:39,4:44,deception
Svljl0kN2HE,LS_WILTY_EP6_lie2,12:07,12:11,deception
Svljl0kN2HE,LS_WILTY_EP6_lie3,12:13,12:17,deception
Svljl0kN2HE,LS_WILTY_EP6_truth6,12:25,12:29,truth
Svljl0kN2HE,LS_WILTY_EP6_lie4,12:42,12:46,deception
Svljl0kN2HE,LS_WILTY_EP6_lie5,13:01,13:05,deception
Svljl0kN2HE,LS_WILTY_EP6_truth7,18:41,18:49,truth
Svljl0kN2HE,LS_WILTY_EP6_truth8,18:57,19:02,truth
Svljl0kN2HE,LS_WILTY_EP6_lie6,22:26,22:32,deception
Svljl0kN2HE,LS_WILTY_EP6_lie7,23:58,24:03,deception
Svljl0kN2HE,LS_WILTY_EP6_truth9,26:17,26:20,truth
Svljl0kN2HE,LS_WILTY_EP6_truth10,26:26,26:33,truth
Svljl0kN2HE,LS_WILTY_EP6_truth11,26:59,27:02,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth1,1:54,1:58,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth2,2:35,2:38,truth
E8DlNckBUFQ,LS_WILTY_EP7_lie1,3:57,4:01,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie2,4:02,4:05,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie3,4:59,5:04,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie4,6:53,6:57,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie5,7:15,7:20,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie6,7:58,8:02,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie7,15:51,15:58,deception
E8DlNckBUFQ,LS_WILTY_EP7_truth3,16:03,16:09,truth
E8DlNckBUFQ,LS_WILTY_EP7_lie8,16:13,16:19,deception
E8DlNckBUFQ,LS_WILTY_EP7_truth4,16:30,16:33,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth5,16:37,16:41,truth
E8DlNckBUFQ,LS_WILTY_EP7_lie9,18:37,18:42,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie10,19:07,19:11,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie11,19:23,19:28,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie12,19:33,19:36,deception
E8DlNckBUFQ,LS_WILTY_EP7_lie13,19:51,19:59,deception
E8DlNckBUFQ,LS_WILTY_EP7_truth6,20:14,20:19,deception
E8DlNckBUFQ,LS_WILTY_EP7_truth7,22:13,22:18,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth8,22:38,22:41,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth9,22:45,22:50,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth10,24:09,24:13,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth11,25:32,25:37,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth12,26:47,26:51,truth
E8DlNckBUFQ,LS_WILTY_EP7_truth13,26:56,26:59,truth
TnL8Ulfl9aM,LS_WILTY_EP8_lie1,2:01,2:07,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie2,3:10,3:13,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie3,4:29,4:35,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie4,4:46,4:51,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie5,5:29,5:34,deception
TnL8Ulfl9aM,LS_WILTY_EP8_truth1,7:21,7:25,truth
TnL8Ulfl9aM,LS_WILTY_EP8_truth2,8:13,8:16,truth
TnL8Ulfl9aM,LS_WILTY_EP8_truth3,15:10,15:14,truth
TnL8Ulfl9aM,LS_WILTY_EP8_lie6,15:41,15:45,deception
TnL8Ulfl9aM,LS_WILTY_EP8_truth4,16:46,16:50,truth
TnL8Ulfl9aM,LS_WILTY_EP8_lie7,17:20,17:23,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie8,17:44,17:48,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie9,18:18,18:21,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie10,18:34,18:38,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie11,18:42,18:46,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie12,21:41,21:44,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie13,24:17,24:20,deception
TnL8Ulfl9aM,LS_WILTY_EP8_lie14,25:23,25:26,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie1,2:11,2:16,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie2,2:29,2:32,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie3,2:35,2:38,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie4,3:13,3:16,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie5,4:41,4:45,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie6,4:54,4:58,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie7,6,6:04,deception
UjeLRqCA53Q,LS_WILTY_EP9_truth1,8:23,8:27,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth2,8:34,8:37,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth3,9:10,9:15,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth4,9:24,9:29,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth5,9:32,9:38,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth6,15:08,15:15,truth
UjeLRqCA53Q,LS_WILTY_EP9_lie8,15:19,15:25,deception
UjeLRqCA53Q,LS_WILTY_EP9_truth7,16:21,16:25,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth8,16:33,16:36,truth
UjeLRqCA53Q,LS_WILTY_EP9_lie9,17:12,17:17,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie10,17:41,17:45,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie11,17:57,18:04,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie12,18:11,18:15,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie13,18:52,18:55,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie14,18:57,19:01,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie15,19:04,19:08,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie16,19:16,19:20,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie17,19:24,19:29,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie18,22:18,22:21,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie19,23:01,23:04,deception
UjeLRqCA53Q,LS_WILTY_EP9_truth9,23:51,23:55,truth
UjeLRqCA53Q,LS_WILTY_EP9_truth10,25:32,25:36,truth
UjeLRqCA53Q,LS_WILTY_EP9_lie20,26:09,26:14,deception
UjeLRqCA53Q,LS_WILTY_EP9_lie21,26:38,26:41,deception
gslBhWkBAlk,LS_WILTY_EP10_truth1,1:59,2:04,truth
gslBhWkBAlk,LS_WILTY_EP10_truth2,2:12,2:15,truth
gslBhWkBAlk,LS_WILTY_EP10_truth3,2:19,2:24,truth
gslBhWkBAlk,LS_WILTY_EP10_truth4,2:35,2:39,truth
gslBhWkBAlk,LS_WILTY_EP10_lie1,4:25,4:30,deception
gslBhWkBAlk,LS_WILTY_EP10_lie2,4:55,5,deception
gslBhWkBAlk,LS_WILTY_EP10_lie3,5:08,5:11,deception
gslBhWkBAlk,LS_WILTY_EP10_lie4,5:32,5:36,deception
gslBhWkBAlk,LS_WILTY_EP10_lie5,9:01,9:05,deception
gslBhWkBAlk,LS_WILTY_EP10_lie6,15:56,15:59,deception
gslBhWkBAlk,LS_WILTY_EP10_lie7,16:22,16:26,deception
gslBhWkBAlk,LS_WILTY_EP10_lie8,16:29,16:35,deception
gslBhWkBAlk,LS_WILTY_EP10_lie9,16:38,16:44,deception
gslBhWkBAlk,LS_WILTY_EP10_truth5,17:02,17:07,truth
gslBhWkBAlk,LS_WILTY_EP10_truth6,17:15,17:21,truth
gslBhWkBAlk,LS_WILTY_EP10_lie10,18:23,18:26,deception
